,date,lat,long,address,count,wnv,loc,utc,loc_coef,time_coef
1333,2007-08-02,41.731922,-87.677512,"2200  W 89TH ST, Chicago, IL",11,0,"coordinate(lat=41.731922, long=-87.677512)",1186038000,,
1334,2007-08-02,41.731922,-87.677512,"2200  W 89TH ST, Chicago, IL",18,0,"coordinate(lat=41.731922, long=-87.677512)",1186038000,,
1335,2007-08-02,41.731922,-87.677512,"2200  W 89TH ST, Chicago, IL",5,0,"coordinate(lat=41.731922, long=-87.677512)",1186038000,,
1336,2007-08-02,41.731922,-87.677512,"2200  W 89TH ST, Chicago, IL",3,0,"coordinate(lat=41.731922, long=-87.677512)",1186038000,,
1337,2007-08-02,41.731922,-87.677512,"2200  W 89TH ST, Chicago, IL",3,0,"coordinate(lat=41.731922, long=-87.677512)",1186038000,,
1338,2007-08-02,41.723195000000004,-87.64997,"1000  S VINCENNES, Chicago, IL",4,0,"coordinate(lat=41.723195000000004, long=-87.64997)",1186038000,,
1339,2007-08-02,41.868077,-87.666901,"1100  S ASHLAND AVE, Chicago, IL",10,0,"coordinate(lat=41.868077, long=-87.666901)",1186038000,,
1340,2007-08-02,41.868077,-87.666901,"1100  S ASHLAND AVE, Chicago, IL",3,0,"coordinate(lat=41.868077, long=-87.666901)",1186038000,,
1341,2007-08-02,41.869215999999994,-87.627561,"1100  S STATE ST, Chicago, IL",6,0,"coordinate(lat=41.869215999999994, long=-87.627561)",1186038000,,
1342,2007-08-02,41.869215999999994,-87.627561,"1100  S STATE ST, Chicago, IL",3,0,"coordinate(lat=41.869215999999994, long=-87.627561)",1186038000,,
1343,2007-08-02,41.662014,-87.72460799999999,"4200  W 127TH PL, Chicago, IL",3,0,"coordinate(lat=41.662014, long=-87.72460799999999)",1186038000,,
1344,2007-08-02,41.662014,-87.72460799999999,"4200  W 127TH PL, Chicago, IL",8,0,"coordinate(lat=41.662014, long=-87.72460799999999)",1186038000,,
1345,2007-08-02,41.662014,-87.72460799999999,"4200  W 127TH PL, Chicago, IL",14,0,"coordinate(lat=41.662014, long=-87.72460799999999)",1186038000,,
1346,2007-08-02,41.662014,-87.72460799999999,"4200  W 127TH PL, Chicago, IL",1,0,"coordinate(lat=41.662014, long=-87.72460799999999)",1186038000,,
1347,2007-08-02,41.662014,-87.72460799999999,"4200  W 127TH PL, Chicago, IL",2,0,"coordinate(lat=41.662014, long=-87.72460799999999)",1186038000,,
1348,2007-08-02,41.662014,-87.72460799999999,"4200  W 127TH PL, Chicago, IL",9,0,"coordinate(lat=41.662014, long=-87.72460799999999)",1186038000,,
1349,2007-08-02,41.682587,-87.707973,"3500  W 116TH ST, Chicago, IL",1,0,"coordinate(lat=41.682587, long=-87.707973)",1186038000,,
1350,2007-08-02,41.682587,-87.707973,"3500  W 116TH ST, Chicago, IL",50,0,"coordinate(lat=41.682587, long=-87.707973)",1186038000,,
1351,2007-08-02,41.682587,-87.707973,"3500  W 116TH ST, Chicago, IL",50,0,"coordinate(lat=41.682587, long=-87.707973)",1186038000,,
1352,2007-08-02,41.682587,-87.707973,"3500  W 116TH ST, Chicago, IL",49,0,"coordinate(lat=41.682587, long=-87.707973)",1186038000,,
1353,2007-08-02,41.682587,-87.707973,"3500  W 116TH ST, Chicago, IL",50,0,"coordinate(lat=41.682587, long=-87.707973)",1186038000,,
1354,2007-08-02,41.682587,-87.707973,"3500  W 116TH ST, Chicago, IL",20,0,"coordinate(lat=41.682587, long=-87.707973)",1186038000,,
1355,2007-08-02,41.682587,-87.707973,"3500  W 116TH ST, Chicago, IL",21,0,"coordinate(lat=41.682587, long=-87.707973)",1186038000,,
1356,2007-08-02,41.682587,-87.707973,"3500  W 116TH ST, Chicago, IL",7,0,"coordinate(lat=41.682587, long=-87.707973)",1186038000,,
1357,2007-08-02,41.725516999999996,-87.61425799999999,"9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",2,0,"coordinate(lat=41.725516999999996, long=-87.61425799999999)",1186038000,,
1358,2007-08-02,41.721474,-87.648064,"1000  W 95TH ST, Chicago, IL",9,0,"coordinate(lat=41.721474, long=-87.648064)",1186038000,,
1359,2007-08-02,41.721474,-87.648064,"1000  W 95TH ST, Chicago, IL",1,0,"coordinate(lat=41.721474, long=-87.648064)",1186038000,,
1360,2007-08-02,41.869107,-87.69629300000001,"1000  S CALIFORNIA AVE, Chicago, IL",3,0,"coordinate(lat=41.869107, long=-87.69629300000001)",1186038000,,
1361,2007-08-02,41.869107,-87.69629300000001,"1000  S CALIFORNIA AVE, Chicago, IL",2,0,"coordinate(lat=41.869107, long=-87.69629300000001)",1186038000,,
1362,2007-08-02,41.869107,-87.69629300000001,"1000  S CALIFORNIA AVE, Chicago, IL",1,0,"coordinate(lat=41.869107, long=-87.69629300000001)",1186038000,,
1363,2007-08-02,41.719059,-87.675088,"9600  S HOYNE AVE, Chicago, IL",10,0,"coordinate(lat=41.719059, long=-87.675088)",1186038000,,
1364,2007-08-02,41.719059,-87.675088,"9600  S HOYNE AVE, Chicago, IL",2,0,"coordinate(lat=41.719059, long=-87.675088)",1186038000,,
1365,2007-08-02,41.719059,-87.675088,"9600  S HOYNE AVE, Chicago, IL",4,0,"coordinate(lat=41.719059, long=-87.675088)",1186038000,,
1366,2007-08-02,41.719059,-87.675088,"9600  S HOYNE AVE, Chicago, IL",5,0,"coordinate(lat=41.719059, long=-87.675088)",1186038000,,
1367,2007-08-02,41.692555,-87.598865,"2000  E 111TH ST, Chicago, IL",3,0,"coordinate(lat=41.692555, long=-87.598865)",1186038000,,
1368,2007-08-02,41.903002,-87.68826700000001,"1100  S ARTESIAN AVE, Chicago, IL",4,0,"coordinate(lat=41.903002, long=-87.68826700000001)",1186038000,,
1369,2007-08-02,41.903002,-87.68826700000001,"1100  S ARTESIAN AVE, Chicago, IL",12,0,"coordinate(lat=41.903002, long=-87.68826700000001)",1186038000,,
1370,2007-08-02,41.903002,-87.68826700000001,"1100  S ARTESIAN AVE, Chicago, IL",4,0,"coordinate(lat=41.903002, long=-87.68826700000001)",1186038000,,
1371,2007-08-02,41.704336,-87.70373599999999,"3300  W 104TH ST, Chicago, IL",1,0,"coordinate(lat=41.704336, long=-87.70373599999999)",1186038000,,
1372,2007-08-02,41.704336,-87.70373599999999,"3300  W 104TH ST, Chicago, IL",1,0,"coordinate(lat=41.704336, long=-87.70373599999999)",1186038000,,
1373,2007-08-02,41.822536,-87.66634300000001,"3900  S ASHLAND AVE, Chicago, IL",7,0,"coordinate(lat=41.822536, long=-87.66634300000001)",1186038000,,
1374,2007-08-02,41.822536,-87.66634300000001,"3900  S ASHLAND AVE, Chicago, IL",7,0,"coordinate(lat=41.822536, long=-87.66634300000001)",1186038000,,
1375,2007-08-02,41.778748,-87.586427,"6400  S STONY ISLAND AVE, Chicago, IL",1,0,"coordinate(lat=41.778748, long=-87.586427)",1186038000,,
1376,2007-08-02,41.821582,-87.62779599999999,"4000  S DEARBORN ST, Chicago, IL",2,0,"coordinate(lat=41.821582, long=-87.62779599999999)",1186038000,,
1377,2007-08-02,41.821582,-87.62779599999999,"4000  S DEARBORN ST, Chicago, IL",1,0,"coordinate(lat=41.821582, long=-87.62779599999999)",1186038000,,
1378,2007-08-02,41.803422999999995,-87.642984,"5000  S UNION AVE, Chicago, IL",4,0,"coordinate(lat=41.803422999999995, long=-87.642984)",1186038000,,
1379,2007-08-02,41.803422999999995,-87.642984,"5000  S UNION AVE, Chicago, IL",3,0,"coordinate(lat=41.803422999999995, long=-87.642984)",1186038000,,
1380,2007-08-02,41.754292,-87.590773,"7900  S CHICAGO AVE, Chicago, IL",4,0,"coordinate(lat=41.754292, long=-87.590773)",1186038000,,
1381,2007-08-02,41.754292,-87.590773,"7900  S CHICAGO AVE, Chicago, IL",1,0,"coordinate(lat=41.754292, long=-87.590773)",1186038000,,
1382,2007-08-02,41.673408,-87.599862,"1200  S DOTY AVE, Chicago, IL",49,0,"coordinate(lat=41.673408, long=-87.599862)",1186038000,,
1383,2007-08-02,41.673408,-87.599862,"1200  S DOTY AVE, Chicago, IL",4,0,"coordinate(lat=41.673408, long=-87.599862)",1186038000,,
1384,2007-08-02,41.673408,-87.599862,"1200  S DOTY AVE, Chicago, IL",7,0,"coordinate(lat=41.673408, long=-87.599862)",1186038000,,
1385,2007-08-02,41.673408,-87.599862,"1200  S DOTY AVE, Chicago, IL",50,0,"coordinate(lat=41.673408, long=-87.599862)",1186038000,,
1386,2007-08-02,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",48,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1186038000,,
1387,2007-08-02,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",50,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1186038000,,
1388,2007-08-02,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",50,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1186038000,,
1389,2007-08-02,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",43,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1186038000,,
1390,2007-08-02,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",50,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1186038000,,
1391,2007-08-02,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",50,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1186038000,,
1392,2007-08-02,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",21,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1186038000,,
1393,2007-08-02,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",50,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1186038000,,
1394,2007-08-02,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",1,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1186038000,,
1395,2007-08-02,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",50,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1186038000,,
1396,2007-08-02,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",50,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1186038000,,
1397,2007-08-02,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",50,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1186038000,,
1398,2007-08-02,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",49,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1186038000,,
1399,2007-08-02,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",50,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1186038000,,
1400,2007-08-02,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",50,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1186038000,,
1401,2007-08-02,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",50,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1186038000,,
1402,2007-08-02,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",50,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1186038000,,
1403,2007-08-02,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",50,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1186038000,,
1404,2007-08-02,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",50,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1186038000,,
1405,2007-08-02,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",50,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1186038000,,
1406,2007-08-02,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",50,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1186038000,,
1407,2007-08-02,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",5,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1186038000,,
1408,2007-08-02,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",50,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1186038000,,
1409,2007-08-02,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",3,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1186038000,,
1410,2007-08-02,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",5,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1186038000,,
1411,2007-08-02,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",50,1,"coordinate(lat=41.726465000000005, long=-87.585413)",1186038000,,
1412,2007-08-02,41.678618,-87.559308,"1300  S TORRENCE AVE, Chicago, IL",25,0,"coordinate(lat=41.678618, long=-87.559308)",1186038000,,
1413,2007-08-02,41.678618,-87.559308,"1300  S TORRENCE AVE, Chicago, IL",30,0,"coordinate(lat=41.678618, long=-87.559308)",1186038000,,
1414,2007-08-02,41.678618,-87.559308,"1300  S TORRENCE AVE, Chicago, IL",13,0,"coordinate(lat=41.678618, long=-87.559308)",1186038000,,
1415,2007-08-02,41.678618,-87.559308,"1300  S TORRENCE AVE, Chicago, IL",17,0,"coordinate(lat=41.678618, long=-87.559308)",1186038000,,
1416,2007-08-02,41.678618,-87.559308,"1300  S TORRENCE AVE, Chicago, IL",10,0,"coordinate(lat=41.678618, long=-87.559308)",1186038000,,
1417,2007-08-02,41.678618,-87.559308,"1300  S TORRENCE AVE, Chicago, IL",1,0,"coordinate(lat=41.678618, long=-87.559308)",1186038000,,
1418,2007-08-02,41.737052,-87.54306700000001,"1300  S MACKINAW, Chicago, IL",1,0,"coordinate(lat=41.737052, long=-87.54306700000001)",1186038000,,
1419,2007-08-02,41.740641,-87.546587,"1300  S BRANDON, Chicago, IL",33,0,"coordinate(lat=41.740641, long=-87.546587)",1186038000,,
1420,2007-08-02,41.740641,-87.546587,"1300  S BRANDON, Chicago, IL",1,0,"coordinate(lat=41.740641, long=-87.546587)",1186038000,,
1421,2007-08-02,41.740641,-87.546587,"1300  S BRANDON, Chicago, IL",16,0,"coordinate(lat=41.740641, long=-87.546587)",1186038000,,
1422,2007-08-02,41.740641,-87.546587,"1300  S BRANDON, Chicago, IL",3,0,"coordinate(lat=41.740641, long=-87.546587)",1186038000,,
1423,2007-08-02,41.680946,-87.535198,"3700  E 118TH ST, Chicago, IL",48,1,"coordinate(lat=41.680946, long=-87.535198)",1186038000,,
1424,2007-08-02,41.680946,-87.535198,"3700  E 118TH ST, Chicago, IL",50,0,"coordinate(lat=41.680946, long=-87.535198)",1186038000,,
1425,2007-08-02,41.680946,-87.535198,"3700  E 118TH ST, Chicago, IL",15,0,"coordinate(lat=41.680946, long=-87.535198)",1186038000,,
1426,2007-08-02,41.680946,-87.535198,"3700  E 118TH ST, Chicago, IL",1,0,"coordinate(lat=41.680946, long=-87.535198)",1186038000,,
1427,2007-08-02,41.680946,-87.535198,"3700  E 118TH ST, Chicago, IL",48,0,"coordinate(lat=41.680946, long=-87.535198)",1186038000,,
1428,2007-08-02,41.680946,-87.535198,"3700  E 118TH ST, Chicago, IL",50,0,"coordinate(lat=41.680946, long=-87.535198)",1186038000,,
1429,2007-08-02,41.680946,-87.535198,"3700  E 118TH ST, Chicago, IL",36,0,"coordinate(lat=41.680946, long=-87.535198)",1186038000,,
1430,2007-08-02,41.680946,-87.535198,"3700  E 118TH ST, Chicago, IL",50,0,"coordinate(lat=41.680946, long=-87.535198)",1186038000,,
1431,2007-08-02,41.680946,-87.535198,"3700  E 118TH ST, Chicago, IL",42,0,"coordinate(lat=41.680946, long=-87.535198)",1186038000,,
1432,2007-08-02,41.686398,-87.531635,"3800  E 115TH ST, Chicago, IL",50,0,"coordinate(lat=41.686398, long=-87.531635)",1186038000,,
1433,2007-08-02,41.686398,-87.531635,"3800  E 115TH ST, Chicago, IL",50,0,"coordinate(lat=41.686398, long=-87.531635)",1186038000,,
1434,2007-08-02,41.686398,-87.531635,"3800  E 115TH ST, Chicago, IL",50,0,"coordinate(lat=41.686398, long=-87.531635)",1186038000,,
1435,2007-08-02,41.686398,-87.531635,"3800  E 115TH ST, Chicago, IL",3,0,"coordinate(lat=41.686398, long=-87.531635)",1186038000,,
1436,2007-08-02,41.686398,-87.531635,"3800  E 115TH ST, Chicago, IL",1,0,"coordinate(lat=41.686398, long=-87.531635)",1186038000,,
1437,2007-08-02,41.686398,-87.531635,"3800  E 115TH ST, Chicago, IL",26,0,"coordinate(lat=41.686398, long=-87.531635)",1186038000,,
1438,2007-08-02,41.686398,-87.531635,"3800  E 115TH ST, Chicago, IL",28,0,"coordinate(lat=41.686398, long=-87.531635)",1186038000,,
1439,2007-08-02,41.729669,-87.582699,"8100  E 91ST ST, Chicago, IL",3,0,"coordinate(lat=41.729669, long=-87.582699)",1186038000,,
1440,2007-08-02,41.729669,-87.582699,"8100  E 91ST ST, Chicago, IL",2,0,"coordinate(lat=41.729669, long=-87.582699)",1186038000,,
1441,2007-08-02,41.704572,-87.56566600000001,"2400  E 105TH ST, Chicago, IL",46,0,"coordinate(lat=41.704572, long=-87.56566600000001)",1186038000,,
1442,2007-08-02,41.704572,-87.56566600000001,"2400  E 105TH ST, Chicago, IL",33,0,"coordinate(lat=41.704572, long=-87.56566600000001)",1186038000,,
1443,2007-08-02,41.644612,-87.60449799999999,"8200  E 138TH ST, Chicago, IL",20,0,"coordinate(lat=41.644612, long=-87.60449799999999)",1186038000,,
1444,2007-08-02,41.644612,-87.60449799999999,"8200  E 138TH ST, Chicago, IL",1,0,"coordinate(lat=41.644612, long=-87.60449799999999)",1186038000,,
1445,2007-08-02,41.644612,-87.60449799999999,"8200  E 138TH ST, Chicago, IL",6,0,"coordinate(lat=41.644612, long=-87.60449799999999)",1186038000,,
1446,2007-08-02,41.733643,-87.55551,"8900  S MUSKEGON AVE, Chicago, IL",5,0,"coordinate(lat=41.733643, long=-87.55551)",1186038000,,
1447,2007-08-02,41.733643,-87.55551,"8900  S MUSKEGON AVE, Chicago, IL",4,0,"coordinate(lat=41.733643, long=-87.55551)",1186038000,,
1448,2007-08-02,41.717753,-87.531657,"9800  S AVENUE G, Chicago, IL",19,0,"coordinate(lat=41.717753, long=-87.531657)",1186038000,,
1449,2007-08-02,41.717753,-87.531657,"9800  S AVENUE G, Chicago, IL",4,0,"coordinate(lat=41.717753, long=-87.531657)",1186038000,,
1450,2007-08-02,41.750498,-87.605294,"1000  S COTTAGE GROVE, Chicago, IL",16,0,"coordinate(lat=41.750498, long=-87.605294)",1186038000,,
1451,2007-08-02,41.750498,-87.605294,"1000  S COTTAGE GROVE, Chicago, IL",1,0,"coordinate(lat=41.750498, long=-87.605294)",1186038000,,
1452,2007-08-02,41.750498,-87.605294,"1000  S COTTAGE GROVE, Chicago, IL",7,0,"coordinate(lat=41.750498, long=-87.605294)",1186038000,,
1453,2007-08-02,41.702723999999996,-87.536497,"1100  S AVENUE L, Chicago, IL",28,0,"coordinate(lat=41.702723999999996, long=-87.536497)",1186038000,,
1454,2007-08-02,41.702723999999996,-87.536497,"1100  S AVENUE L, Chicago, IL",50,0,"coordinate(lat=41.702723999999996, long=-87.536497)",1186038000,,
1455,2007-08-02,41.702723999999996,-87.536497,"1100  S AVENUE L, Chicago, IL",50,0,"coordinate(lat=41.702723999999996, long=-87.536497)",1186038000,,
1456,2007-08-02,41.702723999999996,-87.536497,"1100  S AVENUE L, Chicago, IL",38,0,"coordinate(lat=41.702723999999996, long=-87.536497)",1186038000,,
1457,2007-08-02,41.702723999999996,-87.536497,"1100  S AVENUE L, Chicago, IL",50,0,"coordinate(lat=41.702723999999996, long=-87.536497)",1186038000,,
1458,2007-08-02,41.702723999999996,-87.536497,"1100  S AVENUE L, Chicago, IL",50,0,"coordinate(lat=41.702723999999996, long=-87.536497)",1186038000,,
1459,2007-08-02,41.702723999999996,-87.536497,"1100  S AVENUE L, Chicago, IL",1,0,"coordinate(lat=41.702723999999996, long=-87.536497)",1186038000,,
1460,2007-08-02,41.702723999999996,-87.536497,"1100  S AVENUE L, Chicago, IL",44,0,"coordinate(lat=41.702723999999996, long=-87.536497)",1186038000,,
1461,2007-08-02,41.702723999999996,-87.536497,"1100  S AVENUE L, Chicago, IL",26,0,"coordinate(lat=41.702723999999996, long=-87.536497)",1186038000,,
1462,2007-08-02,41.702723999999996,-87.536497,"1100  S AVENUE L, Chicago, IL",1,0,"coordinate(lat=41.702723999999996, long=-87.536497)",1186038000,,
1463,2007-08-02,41.825902,-87.667827,"8100  W 37TH PL., Chicago, IL",1,0,"coordinate(lat=41.825902, long=-87.667827)",1186038000,,
1464,2007-08-03,41.686398,-87.531635,"3800  E 115TH ST, Chicago, IL",50,0,"coordinate(lat=41.686398, long=-87.531635)",1186124400,,
1465,2007-08-03,41.686398,-87.531635,"3800  E 115TH ST, Chicago, IL",4,0,"coordinate(lat=41.686398, long=-87.531635)",1186124400,,
1466,2007-08-03,41.686398,-87.531635,"3800  E 115TH ST, Chicago, IL",50,0,"coordinate(lat=41.686398, long=-87.531635)",1186124400,,
1467,2007-08-03,41.686398,-87.531635,"3800  E 115TH ST, Chicago, IL",50,0,"coordinate(lat=41.686398, long=-87.531635)",1186124400,,
1468,2007-08-03,41.686398,-87.531635,"3800  E 115TH ST, Chicago, IL",50,0,"coordinate(lat=41.686398, long=-87.531635)",1186124400,,
1469,2007-08-07,41.95469,-87.800991,"4100  N OAK PARK AVE, Chicago, IL",13,0,"coordinate(lat=41.95469, long=-87.800991)",1186470000,,
1470,2007-08-07,41.95469,-87.800991,"4100  N OAK PARK AVE, Chicago, IL",2,0,"coordinate(lat=41.95469, long=-87.800991)",1186470000,,
1471,2007-08-07,41.95469,-87.800991,"4100  N OAK PARK AVE, Chicago, IL",11,0,"coordinate(lat=41.95469, long=-87.800991)",1186470000,,
1472,2007-08-07,41.994991,-87.769279,"6200  N MANDELL AVE, Chicago, IL",1,0,"coordinate(lat=41.994991, long=-87.769279)",1186470000,,
1473,2007-08-07,41.994991,-87.769279,"6200  N MANDELL AVE, Chicago, IL",1,0,"coordinate(lat=41.994991, long=-87.769279)",1186470000,,
1474,2007-08-07,41.974089,-87.824812,"7900  W FOSTER AVE, Chicago, IL",12,0,"coordinate(lat=41.974089, long=-87.824812)",1186470000,,
1475,2007-08-07,41.974089,-87.824812,"7900  W FOSTER AVE, Chicago, IL",1,0,"coordinate(lat=41.974089, long=-87.824812)",1186470000,,
1476,2007-08-07,41.974089,-87.824812,"7900  W FOSTER AVE, Chicago, IL",26,1,"coordinate(lat=41.974089, long=-87.824812)",1186470000,,
1477,2007-08-07,41.9216,-87.666455,"1500  W WEBSTER AVE, Chicago, IL",20,0,"coordinate(lat=41.9216, long=-87.666455)",1186470000,,
1478,2007-08-07,41.9216,-87.666455,"1500  W WEBSTER AVE, Chicago, IL",8,0,"coordinate(lat=41.9216, long=-87.666455)",1186470000,,
1479,2007-08-07,41.891118,-87.65449100000001,"2500  W GRAND AVE, Chicago, IL",2,0,"coordinate(lat=41.891118, long=-87.65449100000001)",1186470000,,
1480,2007-08-07,41.891118,-87.65449100000001,"2500  W GRAND AVE, Chicago, IL",5,0,"coordinate(lat=41.891118, long=-87.65449100000001)",1186470000,,
1481,2007-08-07,41.867108,-87.654224,"1100  W ROOSEVELT, Chicago, IL",5,0,"coordinate(lat=41.867108, long=-87.654224)",1186470000,,
1482,2007-08-07,41.867108,-87.654224,"1100  W ROOSEVELT, Chicago, IL",5,0,"coordinate(lat=41.867108, long=-87.654224)",1186470000,,
1483,2007-08-07,41.896282,-87.655232,"1100  W CHICAGO, Chicago, IL",5,0,"coordinate(lat=41.896282, long=-87.655232)",1186470000,,
1484,2007-08-07,41.896282,-87.655232,"1100  W CHICAGO, Chicago, IL",2,0,"coordinate(lat=41.896282, long=-87.655232)",1186470000,,
1485,2007-08-07,41.919343,-87.694259,"2100  N STAVE ST, Chicago, IL",1,0,"coordinate(lat=41.919343, long=-87.694259)",1186470000,,
1486,2007-08-07,41.919343,-87.694259,"2100  N STAVE ST, Chicago, IL",1,0,"coordinate(lat=41.919343, long=-87.694259)",1186470000,,
1487,2007-08-07,41.921965,-87.632085,"2200  N CANNON DR, Chicago, IL",1,0,"coordinate(lat=41.921965, long=-87.632085)",1186470000,,
1488,2007-08-07,41.688324,-87.676709,"2200  W 113TH ST, Chicago, IL",23,0,"coordinate(lat=41.688324, long=-87.676709)",1186470000,,
1489,2007-08-07,41.688324,-87.676709,"2200  W 113TH ST, Chicago, IL",39,0,"coordinate(lat=41.688324, long=-87.676709)",1186470000,,
1490,2007-08-07,41.688324,-87.676709,"2200  W 113TH ST, Chicago, IL",2,0,"coordinate(lat=41.688324, long=-87.676709)",1186470000,,
1491,2007-08-07,41.688324,-87.676709,"2200  W 113TH ST, Chicago, IL",41,0,"coordinate(lat=41.688324, long=-87.676709)",1186470000,,
1492,2007-08-07,41.688324,-87.676709,"2200  W 113TH ST, Chicago, IL",15,0,"coordinate(lat=41.688324, long=-87.676709)",1186470000,,
1493,2007-08-07,41.862292,-87.64886,"1100  S PEORIA ST, Chicago, IL",7,0,"coordinate(lat=41.862292, long=-87.64886)",1186470000,,
1494,2007-08-07,41.862292,-87.64886,"1100  S PEORIA ST, Chicago, IL",6,0,"coordinate(lat=41.862292, long=-87.64886)",1186470000,,
1495,2007-08-07,41.720848,-87.666014,"1700  W 95TH ST, Chicago, IL",1,0,"coordinate(lat=41.720848, long=-87.666014)",1186470000,,
1496,2007-08-07,41.720848,-87.666014,"1700  W 95TH ST, Chicago, IL",5,0,"coordinate(lat=41.720848, long=-87.666014)",1186470000,,
1497,2007-08-07,41.731922,-87.677512,"2200  W 89TH ST, Chicago, IL",2,0,"coordinate(lat=41.731922, long=-87.677512)",1186470000,,
1498,2007-08-07,41.731922,-87.677512,"2200  W 89TH ST, Chicago, IL",9,0,"coordinate(lat=41.731922, long=-87.677512)",1186470000,,
1499,2007-08-07,41.731922,-87.677512,"2200  W 89TH ST, Chicago, IL",31,0,"coordinate(lat=41.731922, long=-87.677512)",1186470000,,
1500,2007-08-07,41.731922,-87.677512,"2200  W 89TH ST, Chicago, IL",1,0,"coordinate(lat=41.731922, long=-87.677512)",1186470000,,
1501,2007-08-07,41.891126,-87.61156,"5300  N STREETER DR, Chicago, IL",2,0,"coordinate(lat=41.891126, long=-87.61156)",1186470000,,
1502,2007-08-07,41.999128999999996,-87.795585,"6500  N OAK PARK AVE, Chicago, IL",15,1,"coordinate(lat=41.999128999999996, long=-87.795585)",1186470000,,
1503,2007-08-07,41.999128999999996,-87.795585,"6500  N OAK PARK AVE, Chicago, IL",29,1,"coordinate(lat=41.999128999999996, long=-87.795585)",1186470000,,
1504,2007-08-07,42.01743,-87.68776899999999,"7500  N OAKLEY AVE, Chicago, IL",1,0,"coordinate(lat=42.01743, long=-87.68776899999999)",1186470000,,
1505,2007-08-07,42.01743,-87.68776899999999,"7500  N OAKLEY AVE, Chicago, IL",2,0,"coordinate(lat=42.01743, long=-87.68776899999999)",1186470000,,
1506,2007-08-07,41.907645,-87.760886,"1500  N LONG AVE, Chicago, IL",3,0,"coordinate(lat=41.907645, long=-87.760886)",1186470000,,
1507,2007-08-07,41.907645,-87.760886,"1500  N LONG AVE, Chicago, IL",4,0,"coordinate(lat=41.907645, long=-87.760886)",1186470000,,
1508,2007-08-07,41.732984,-87.649642,"8900  S CARPENTER ST, Chicago, IL",9,0,"coordinate(lat=41.732984, long=-87.649642)",1186470000,,
